exercise_id,language_code,concept_id,headword,level,type_title,src,en,v1,v2,lk1,lk2,lk_verdict,lk_reason,voice,agent_nom,subject,embedded_agents,person,number,gender,tf,tense_open,perfective_present,fragment,rewrite_action,rewrite_by,rewrite_text,alt_mapped_groups,flags
44544,cz,3632,villa,B1,Modal verbs Probability,Jasně skvělý obchod: vila s vlastní fontánou nemůže být levná.,"Great deal, clearly: a villa with its own fountain can't be cheap.","Great deal, clearly: a villa with its own fountain can't be cheap.",,can't,,exact,modal is the target,active_agent,True,vila s vlastní fontánou,,3sg,sg,f,present,False,False,False,U,model,Jasně skvělý obchod: vila s vlastní fontánou nemůže být levná.,great_fantastic|treaty_agreement|empty_clear|cheap_inexpensive,
21258,cz,1745,recipe,A1,"My, Your, His,...",Těsto míchá svýma vlastníma rukama.,She whisks the batter with her own hands.,She whisks the batter with her own hands.,,her,,exact,possessive is the target,active_prodrop,False,,,3sg,sg,,present,False,False,False,R,model,Těsto ona míchá svýma vlastníma rukama.,give_hand,
21270,cz,1745,recipe,A2,"Much, Many, Some...",Kolik mléka recept potřebuje?,How much milk does the recipe need?,How much milk does the recipe need?,,much,,exact,quantifier is the target,active_agent,True,recept,,3sg,sg,m,present,False,True,False,U,script,Kolik mléka recept potřebuje?,need_require,
43045,cz,757,signpost,B1,Passive,Jasné mistrovské dílo: tenhle rozcestník byl namalován ručně asi před sto lety.,Clearly a masterpiece: this signpost was painted by hand about a hundred years ago.,Clearly a masterpiece: this signpost was painted by hand about a hundred years ago.,,was painted,,exact,full passive verb phrase,passive,False,tenhle rozcestník,,3sg,sg,m,past,False,False,False,U,script,Jasné mistrovské dílo: tenhle rozcestník byl namalován ručně asi před sto lety.,empty_clear|paint_colour|give_hand,
43930,cz,3576,tank,B1,Passive or Active,Tank se valí pomalu kouřem za běžícími vojáky.,The tank rolls slowly through the smoke behind the running soldiers.,The tank rolls slowly through the smoke behind the running soldiers.,,rolls,,exact,active main verb,active_agent,True,Tank,,3sg,sg,m,present,False,False,False,U,model,Tank se valí pomalu kouřem za běžícími vojáky.,roll_record|slowly_gradually|through_via|behind_at_the_back_of|in_a_row|jog_run|roll_record|run_manage|run_sprint,
42974,cz,754,sibling,B1,1. Conditional,"Jestli si jeden sourozenec vezme poslední sušenku, druhý bude hodně naštvaný.","If one sibling takes the last cookie, the other will be very angry.","If one sibling takes the last cookie, the other will be very angry.",,will be,,exact,result clause verb phrase,active_agent,True,druhý,jeden sourozenec,3sg,sg,m,future,False,False,False,U,script,"Jestli si jeden sourozenec vezme poslední sušenku, druhý bude hodně naštvaný.",carry_bring|drive_take|last_final|biscuit_cookie|angry_mad_furious|annoyed_irritated,
42975,cz,754,sibling,B2,Wish clauses,"Každý sourozenec by chtěl, aby měl celou sušenku jen pro sebe.",Each sibling wishes she had the whole cookie for herself.,Each sibling wishes she had the whole cookie for herself.,,had,,exact,wish-clause verb is target,active_agent,True,Každý sourozenec,,3sg,sg,m,present,False,False,False,U,script,"Každý sourozenec by chtěl, aby měl celou sušenku jen pro sebe.",whole_entire|biscuit_cookie,
33962,cz,1580,morning,A2,"Much, Many, Some...","Dnes ráno tu není hodně lidí, a upřímně, působíš tak klidně.","There aren't many people this morning, and honestly, you are so calm.","There aren't many people this morning, and honestly, you are so calm.",,many,,exact,quantifier is the target,active_prodrop,False,,,2sg,sg,,present,False,False,False,R,script,"Dnes ráno tu není hodně lidí, a upřímně, ty působíš tak klidně.",people_folk|honest_truthful|calm_peaceful_quiet|calm_relaxed|peace_quiet,
44136,cz,896,toddler,B1,Future Simple or Continuos,"Holka, její táta přísahá, že natočí hned její další krok na video, ať se děje cokoliv.","Girl, her dad swears he will film her very next step on video, no matter what.","Girl, her dad swears he will film her very next step on video, no matter what.",,will film,,exact,future verb phrase complete,active_agent,True,její táta,cokoliv,3sg,sg,m,present,False,False,False,R,model,"Holka, její táta přísahá, že on natočí hned její další krok na video, ať se děje cokoliv.",dad_father|promise_swear|film_movie|film_shoot|record_film|next_following|then_after_that|matter_question,
44140,cz,896,toddler,B2,All Past Tenses,Před navýšením rozpočtu se jesle roky staraly o 20 batolat v jedné místnosti.,"Before the budget increase, the daycare had been looking after 20 toddlers in one room for years.","Before the budget increase, the daycare had been looking after 20 toddlers in one room for years.",,had been looking after,,exact,includes particle of phrasal verb,active_agent,True,jesle,,3pl,pl,f,past,False,True,False,U,model,Před navýšením rozpočtu se jesle roky staraly o 20 batolat v jedné místnosti.,in_front_of_before|increase_rise|babysit_mind|look_after_take_care|look_glance_peek|look_seem_appear|look_style|babysit_mind|look_after_take_care|room_space,
44198,cz,3602,trader,B2,Reported speech,"Obchodník nabídl, že nám dá naběračku kurkumy zdarma.",The trader offered to give us a scoop of turmeric for free.,The trader offered to give us a scoop of turmeric for free.,,to give,,exact,infinitive complement is target,active_agent,True,Obchodník,,3sg,sg,m,past,False,False,False,U,script,"Obchodník nabídl, že nám dá naběračku kurkumy zdarma.",vendor_seller|give_hand|free_available|free_gratis,
39826,cz,3201,gold,B1,"So, Neither, Nor","Nebudu lhát, nemůžeš se přestat dívat na zlatý západ slunce nad zátokou a ani plavec nemůže.","Not gonna lie, you can't stop watching the gold sunset over the bay, and neither can the swimmer.","Not gonna lie, you can't stop watching the gold sunset over the bay, and neither can the swimmer.",,neither can the swimmer.,,exact,neither-inversion span verbatim,active_prodrop,False,,,2sg,sg,,present,False,False,False,R,model,"Nebudu lhát, ty se nemůžeš přestat dívat na zlatý západ slunce nad zátokou a ani plavec nemůže.",lie_down|stop_quit|look_at_watch|observe_watch|see_watch,
39827,cz,3201,gold,B2,Past Perfect Continuous,"Dron letěl nad útesy celé minuty, než se moře zbarvilo do zlata.",The drone had been flying over the cliffs for minutes before the sea turned gold.,The drone had been flying over the cliffs for minutes before the sea turned gold.,,had been flying,,exact,complete perfect continuous,active_agent,True,Dron,moře,3sg,sg,m,past,False,False,False,U,script,"Dron letěl nad útesy celé minuty, než se moře zbarvilo do zlata.",fly_soar|moment_minute_second|in_front_of_before|sea_ocean|become_get|turn_spin_rotate,
32397,cz,2020,to exercise,A1,HAVE GOT,On má čtyři psy a cvičí s nimi.,He has got four dogs and exercises with them.,He has got four dogs and exercises with them.,,has got,,exact,HAVE GOT span complete,active_agent,True,On,,3sg,sg,m,present,False,False,False,U,script,On má čtyři psy a cvičí s nimi.,arrive_come|become_get|buy_get|fetch_go_get|get_obtain|get_receive|understand_get|exercise_work_out,
32418,cz,2020,to exercise,A2,"Must, Have to...","Jasně, nikdo ho nenutí. On musí cvičit se čtyřmi psy.",Obviously nobody forces him. He must exercise with four dogs.,Obviously nobody forces him. He must exercise with four dogs.,,must,,exact,modal is the target,active_agent,True,On,,3sg,sg,m,present,False,False,False,U,script,"Jasně, nikdo ho nenutí. On musí cvičit se čtyřmi psy.",no_one|exercise_work_out,
22002,cz,1786,sausage,A1,Wh- questions,Co opéká na pánvi? Klobásy u fjordu.,What is he frying in the pan? Sausages by the fjord.,What is he frying in the pan? Sausages by the fjord.,,What,,exact,wh-word is the target,active_prodrop,False,,,3sg,sg,,present,False,False,False,R,model,Co on opéká na pánvi? Klobásy u fjordu.,pan_pot,
22018,cz,1786,sausage,A2,Adverb formation,Klobásy otáčí hodně rychle,He turns the sausages very quickly.,He turns the sausages very quickly.,,quickly,,exact,adverb is the target,active_prodrop,False,,,3sg,sg,,present,False,False,False,R,model,Klobásy on otáčí hodně rychle,become_get|turn_spin_rotate|fast_quickly|quick_fast|quickly_rapidly,
26614,cz,2166,wool,A1,Present Simple,Ovci stříhá každé jaro.,She shears the sheep every spring.,She shears the sheep every spring.,,shears,,exact,present simple verb target,active_prodrop,False,,,3sg,sg,,present,False,False,False,R,model,Ovci ona stříhá každé jaro.,,
26634,cz,2166,wool,A2,"Must, Have to...",Vlnu musíš prát velmi opatrně.,You must wash wool very carefully.,You must wash wool very carefully.,,must,,exact,modal is the target,active_prodrop,False,,,2sg,sg,,present,False,False,False,R,script,Vlnu ty musíš prát velmi opatrně.,wash_rinse|carefully_with_care,
41593,cz,3370,pilot,B1,Passive or Active,Mladý muž pilotoval letadlo dolů šedým mrakem na přistávací dráhu.,The young man piloted the plane down through the grey cloud to the runway.,The young man piloted the plane down through the grey cloud to the runway.,,piloted,,exact,active main verb,active_agent,True,Mladý muž,,3sg,sg,m,past,False,False,False,U,script,Mladý muž pilotoval letadlo dolů šedým mrakem na přistávací dráhu.,dude_mate_bro|man_guy|pilot_captain|plane_airplane|through_via|grey,
41602,cz,3370,pilot,B2,Future Perfect Simple,Do konce letošního roku mladý muž odpilotuje letadla 500 hodin.,"By the end of this year, the young man will have piloted planes for 500 hours.","By the end of this year, the young man will have piloted planes for 500 hours.",,will have piloted,,exact,full future perfect,active_agent,True,mladý muž,,3sg,sg,m,future,False,False,False,U,script,Do konce letošního roku mladý muž odpilotuje letadla 500 hodin.,end_finish|dude_mate_bro|man_guy|pilot_captain|plan_intend|plan_scheme|plane_airplane,
15192,cz,170,argue,A1,Cardinal numbers,Přemýšlí deset dlouhých vteřin.,He thinks for ten long seconds.,He thinks for ten long seconds.,,ten,,exact,cardinal number is target,active_prodrop,False,,,3sg,sg,,present,False,False,False,R,model,Přemýšlí on deset dlouhých vteřin.,think_believe|moment_minute_second,
15202,cz,170,argue,A2,"There is, are",V tomhle domě je hlasitá hádka.,There is a loud argument in this house.,There is a loud argument in this house.,,There is,,exact,existential span complete,active_agent,True,hlasitá hádka,,3sg,sg,f,present,False,False,False,U,script,V tomhle domě je hlasitá hádka.,loud_noisy|argument_fight_quarrel|house_home,
38924,cz,3123,encourage,B1,Gerund vs Infinitive,Mladí lezci ji dál povzbuzují hlasitým pokřikem.,The young climbers keep encouraging her with loud cheers.,The young climbers keep encouraging her with loud cheers.,,encouraging,,exact,gerund is the target,active_agent,True,Mladí lezci,,3sg,sg,m,present,False,False,False,U,model,Mladí lezci ji dál povzbuzují hlasitým pokřikem.,hold_stay_still|keep_continue|keep_hold|keep_store|encourage_motivate|loud_noisy|thanks_thank_you,
38928,cz,3123,encourage,B2,3. Conditional,"Kdyby ji skupina nepovzbudila, nevylezla by tak vysoko na stěnu.","If the group hadn't encouraged her, she wouldn't have climbed so high up the wall.","If the group hadn't encouraged her, she wouldn't have climbed so high up the wall.",,wouldn't have climbed,,exact,full third conditional form,active_prodrop,False,,skupina,3sg,sg,f,past,False,False,False,U,script,"Kdyby ji skupina nepovzbudila, nevylezla by tak vysoko na stěnu.",crowd_group|encourage_motivate|climb_go_up|tall_high,
44474,cz,934,vase,B1,Present Perfect Continuous,Subjekt přidává květiny do vázy jednu po druhé přibližně pět minut.,The subject has been adding flowers to the vase one by one for approximately five minutes.,The subject has been adding flowers to the vase one by one for approximately five minutes.,,has been adding,,exact,complete perfect continuous,active_agent,True,Subjekt,,3sg,sg,m,present,False,False,False,U,model,Subjekt přidává květiny do vázy jednu po druhé přibližně pět minut.,add_throw_in|approximately_roughly|around_about|moment_minute_second,
44483,cz,934,vase,B2,All Future Tenses,Do termínu ona naaranžuje ve váze 12 květin.,"By the deadline, she will have arranged 12 flowers in the vase.","By the deadline, she will have arranged 12 flowers in the vase.",,will have arranged,,exact,full future perfect,active_agent,True,ona,,3sg,sg,f,future,False,True,False,U,script,Do termínu ona naaranžuje ve váze 12 květin.,arrange_organise,
44407,cz,3620,unity,B1,Modal verbs Probability,"Jásají jako jedna skupina, takže jejich jednota musí být velmi silná.","They cheer as one group, so their unity must be very strong.","They cheer as one group, so their unity must be very strong.",,must,,exact,modal is the target,active_prodrop,False,,jejich jednota,3pl,pl,,present,False,False,False,R,model,"Jásají oni jako jedna skupina, takže jejich jednota musí být velmi silná.",crowd_group|strong_powerful,
32996,cz,2468,glove,A1,HAVE GOT,Hráč vnitřního pole má hnědou koženou rukavici.,The infielder has got a brown leather glove.,The infielder has got a brown leather glove.,,has got,,exact,HAVE GOT span complete,active_agent,True,Hráč vnitřního pole,,3sg,sg,m,present,False,False,False,U,script,Hráč vnitřního pole má hnědou koženou rukavici.,arrive_come|become_get|buy_get|fetch_go_get|get_obtain|get_receive|understand_get,
33001,cz,2468,glove,A2,"Must, Have to...",Trenérovo pravidlo! Hráč musí nosit svou rukavici. Jinak totální katastrofa!,Coach's rule! The fielder has to wear his glove. Total disaster otherwise!,Coach's rule! The fielder has to wear his glove. Total disaster otherwise!,,has to,,exact,modal phrase complete,active_agent,True,Hráč,,3sg,sg,m,present,False,False,False,U,script,Trenérovo pravidlo! Hráč musí nosit svou rukavici. Jinak totální katastrofa!,bus_coach|trainer_coach|rule_law|meadow_field|pitch_field|wear_put_on|total_complete_absolute|disaster_catastrophe,
20863,cz,1717,public,A1,Singular and plural,"Hodně lidí se zastaví, aby poslouchali její hudbu.",Many people stop to listen to her music.,Many people stop to listen to her music.,,people,,exact,irregular plural is target,impersonal,False,,,3sg,sg,,future,True,True,False,U,model,"Hodně lidí se zastaví, aby poslouchali její hudbu.",people_folk|stop_quit|hear_listen,
20884,cz,1717,public,A2,Basic conjunctions,"Hraje na veřejnosti, takže přijde velký dav.","She plays in public, so a big crowd comes.","She plays in public, so a big crowd comes.",,so,,exact,conjunction is the target,active_prodrop,False,,velký dav,3sg,sg,,present,False,True,False,R,model,"Hraje ona na veřejnosti, takže přijde velký dav.",play_perform|show_play|big_large|crowd_group|hall_crowd_audience|arrive_come,
43527,cz,3537,steel,B1,Gerund vs Infinitive,Kolouch zpočátku naprosto odmítal vylézt z té ocelové skluzavky!,At first the fawn absolutely refused to climb out of that steel slide!,At first the fawn absolutely refused to climb out of that steel slide!,,to climb,,exact,infinitive is the target,active_agent,True,Kolouch,,3sg,sg,m,past,False,False,False,U,script,Kolouch zpočátku naprosto odmítal vylézt z té ocelové skluzavky!,at_first_initially|total_complete_absolute|totally_absolutely|refuse_reject|climb_go_up|slip_slide,
43533,cz,3537,steel,B2,All Past Tenses,"Kolouch ležel chvíli v ocelové skluzavce, než odešel.",The fawn had been lying in the steel slide for a while before it walked off.,The fawn had been lying in the steel slide for a while before it walked off.,,had been lying,,exact,complete perfect continuous,active_agent,True,Kolouch,,3sg,sg,m,past,False,False,False,U,script,"Kolouch ležel chvíli v ocelové skluzavce, než odešel.",lie_down|slip_slide|while_as|in_front_of_before|hike_walk|walk_stroll,
40331,cz,3253,journal,B1,Past Continuous,"On psal do svého deníku, když se objevily útesy. Naprosto neuvěřitelné!",He was writing in his journal when the cliffs appeared. Absolutely unbelievable!,He was writing in his journal when the cliffs appeared. Absolutely unbelievable!,,was writing,,exact,full past continuous,active_agent,True,On,útesy,3sg,sg,m,past,False,False,False,U,script,"On psal do svého deníku, když se objevily útesy. Naprosto neuvěřitelné!",write_draft|appear_show_up|appear_turn_up|look_seem_appear|seem_appear|total_complete_absolute|totally_absolutely,
40339,cz,3253,journal,B2,All Present Tenses,Očividně nudný výhled: právě teď on píše do deníku bez přestávky.,Clearly a boring view: right now he is writing in his journal non-stop.,Clearly a boring view: right now he is writing in his journal non-stop.,,is writing,,exact,full present continuous,active_agent,True,on,,3sg,sg,m,present,False,False,False,U,script,Očividně nudný výhled: právě teď on píše do deníku bez přestávky.,empty_clear|boring_dull|put_up_with_tolerate|exactly_just_right|now_right_now|right_correct|right_now_at_the_moment|now_right_now|right_now_at_the_moment|write_draft|stop_quit,
22726,cz,1835,showering,A1,"My, Your, His,...",Táhne svoji kamarádku pod vodu.,She pulls her friend under the water.,She pulls her friend under the water.,,her,,exact,possessive is the target,active_prodrop,False,,,3sg,sg,,present,False,False,False,R,model,Táhne ona svoji kamarádku pod vodu.,pull_drag|friend_buddy|friend_mate,
22738,cz,1835,showering,A2,"Much, Many, Some...",Kolik vody je ve sprše?,How much water is in the shower?,How much water is in the shower?,,much,,exact,quantifier is the target,impersonal,False,,,3sg,sg,,present,False,False,False,U,script,Kolik vody je ve sprše?,show_demonstrate|show_display|show_play|show_programme,
38833,cz,361,dune,B1,0 Conditional,"Když vítr fouká silně, písek na duně se hýbe.","If the wind blows hard, the sand on the dune moves.","If the wind blows hard, the sand on the dune moves.",,blows,,exact,if-clause verb is target,active_agent,True,písek na duně,vítr,3sg,sg,m,present,False,False,False,U,model,"Když vítr fouká silně, písek na duně se hýbe.",wind_breeze|hard_difficult_tough|hard_firm|move_budge|move_relocate,
38837,cz,361,dune,B2,All Past Tenses,"Hodinu natáčel na duně, než odešel k vytesaným skalám.",He had been filming on the dune for an hour before he walked to the carved rocks.,He had been filming on the dune for an hour before he walked to the carved rocks.,,had been filming,,exact,complete perfect continuous,active_prodrop,False,,,3sg,sg,m,past,False,False,False,R,script,"Hodinu on natáčel na duně, než odešel k vytesaným skalám.",film_movie|film_shoot|record_film|in_front_of_before|hike_walk|walk_stroll|stone_rock,
12168,cz,1077,boxing,A1,Prepositions of place/time,Těžký pytel visí vedle boxerského ringu.,The heavy bag hangs next to the boxing ring.,The heavy bag hangs next to the boxing ring.,,next to,,exact,preposition span complete,active_agent,True,Těžký pytel,,3sg,sg,m,present,False,False,False,U,model,Těžký pytel visí vedle boxerského ringu.,thick_heavy|bag_handbag_purse|bag_sack|hang_dangle|hang_up_put_up|near_beside|next_following|then_after_that|crate_box|call_phone_ring|go_off_ring|strike_ring,
12174,cz,1077,boxing,A2,Future with WILL,Nasaď si rukavice a box si zamiluješ!,Put the gloves on and you will love boxing!,Put the gloves on and you will love boxing!,,will,,exact,WILL auxiliary is the target,active_prodrop,False,,,2sg,sg,,future,False,True,False,R,model,Nasaď si rukavice a ty si box zamiluješ!,pack_put|put_place_set|stick_put|love_adore|crate_box,
31156,cz,2361,deal,A1,"My, Your, His,...","Hele, musí podepsat svou vlastní kopii obchodu.","Man, she gotta sign her own copy of the deal.","Man, she gotta sign her own copy of the deal.",,her,,exact,possessive is the target,active_prodrop,False,,,3sg,sg,,present,False,False,False,R,model,"Hele, ona musí podepsat svou vlastní kopii obchodu.",dude_mate_bro|man_guy|sign_road_sign|copy_imitate|treaty_agreement,
31168,cz,2361,deal,A2,"Much, Many, Some...","Kdepak, na tenhle obchod nezbylo hodně papírování.","Nah, there ain't much paperwork left for this deal.","Nah, there ain't much paperwork left for this deal.",,much,,exact,quantifier is the target,impersonal,False,,,3sg,sg,,past,True,False,False,U,script,"Kdepak, na tenhle obchod nezbylo hodně papírování.",no_nah_nope|forget_leave|go_away|leave_depart|leave_go|set_off_out|treaty_agreement,
38429,cz,3078,deck,B2,Reported speech,"Kapitán navrhl zůstat na palubě, abychom viděli, jak kolem proplouvá ledovec.",The captain suggested staying on the deck to watch the iceberg pass.,The captain suggested staying on the deck to watch the iceberg pass.,,staying,,exact,gerund is the target,active_agent,True,Kapitán,ledovec,3sg,sg,m,past,False,False,False,U,script,"Kapitán navrhl zůstat na palubě, abychom viděli, jak kolem proplouvá ledovec.",pilot_captain|suggest_propose|suggest_recommend|hold_stay_still|stay_remain|look_at_watch|observe_watch|see_watch|pass_go_past|pass_ticket,
27245,cz,989,allergy,A1,"A, AN, THE","Doktor říká, že má alergii na letní květiny.",The doctor says she has an allergy to summer flowers.,The doctor says she has an allergy to summer flowers.,,an,,exact,article is the target,active_agent,True,Doktor,,3sg,sg,m,present,False,False,False,R,model,"Doktor říká, že ona má alergii na letní květiny.",doctor_gp,empty_correct_answer
27261,cz,989,allergy,A2,Adjective comparison,Ty bojuješ s tou alergií lépe než kdokoli na téhle louce. Ikonické.,You fight that allergy better than anyone in this meadow. Iconic.,You fight that allergy better than anyone in this meadow. Iconic.,,better,,exact,comparative form is target,active_agent,True,Ty,,2sg,sg,,present,False,False,False,U,script,Ty bojuješ s tou alergií lépe než kdokoli na téhle louce. Ikonické.,argument_fight_quarrel|fight_argue|fight_battle|anyone|meadow_field,
24952,cz,2006,thunder,A1,Wh- questions,Kde sedí? U stolu se svíčkami.,Where do they sit? At a candlelit table.,Where do they sit? At a candlelit table.,,Where,,exact,wh-word is the target,active_prodrop,False,,,3pl,pl,,present,False,False,False,R,model,Kde oni sedí? U stolu se svíčkami.,,
24958,cz,2006,thunder,A2,Present Continuous or Simple,"Sedí tu každý večer, ale teď pozorují bouřku.","They sit here every night, but now they are watching the storm.","They sit here every night, but now they are watching the storm.",,are watching,,exact,full present continuous,active_prodrop,False,,,3pl,pl,,present,False,False,False,R,model,"Sedí tu každý večer, ale teď oni pozorují bouřku.",now_right_now|look_at_watch|observe_watch|see_watch|storm_thunderstorm,
40904,cz,580,mattress,B1,Future Simple or Continuos,Po ležení na každé posteli se rozhodne: ona koupí tu velkou matraci.,"After lying on every bed, she decides: she will buy the big mattress.","After lying on every bed, she decides: she will buy the big mattress.",,will buy,,exact,future verb phrase complete,active_prodrop,False,,ona,3sg,sg,,future,True,True,False,U,script,Po ležení na každé posteli se rozhodne: ona koupí tu velkou matraci.,lie_down|garden_bed_patch|decide_choose|buy_get|buy_purchase|big_large,
40913,cz,580,mattress,B2,All Past Tenses,"Ona seděla na tvrdé matraci minutu, než zakřičela, že je to katastrofa!",She had been sitting on the hard mattress for a minute before she screamed that it was a disaster!,She had been sitting on the hard mattress for a minute before she screamed that it was a disaster!,,had been sitting,,exact,complete perfect continuous,active_agent,True,Ona,to,3sg,sg,f,past,False,False,False,U,script,"Ona seděla na tvrdé matraci minutu, než zakřičela, že je to katastrofa!",hard_difficult_tough|hard_firm|moment_minute_second|in_front_of_before|disaster_catastrophe,
15133,cz,1290,everyone,A1,"A, AN, THE",Fanoušek má jednu pomalovanou tvář a šálu.,The fan has a painted face and a scarf.,The fan has a painted face and a scarf.,,a,,exact,article is the target,active_agent,True,Fanoušek,,3sg,sg,m,present,False,False,False,U,script,Fanoušek má jednu pomalovanou tvář a šálu.,paint_colour|face_expression,
15149,cz,1290,everyone,A2,Adjective comparison,Tenhle dav je hlasitější než ten minulý týden.,This crowd is louder than last week's crowd.,This crowd is louder than last week's crowd.,,louder,,exact,comparative form is target,active_agent,True,Tenhle dav,,3sg,sg,m,present,False,False,False,U,script,Tenhle dav je hlasitější než ten minulý týden.,crowd_group|hall_crowd_audience|loud_noisy|last_final|crowd_group|hall_crowd_audience,
11288,cz,1004,arrive,A1,Wh- questions,Kdy jsi přijel? Ve tři.,When did you arrive? At three o'clock.,When did you arrive? At three o'clock.,,When,,exact,wh-word is the target,active_prodrop,False,,,2sg,sg,m,past,False,False,False,R,model,Kdy jsi ty přijel? Ve tři.,arrive_come,
11305,cz,1004,arrive,A2,Basic conjunctions,"Přijel v noci, ale moře bylo pořád teplé.","He arrived at night, but the sea was still warm.","He arrived at night, but the sea was still warm.",,but,,exact,conjunction is the target,active_prodrop,False,,,3sg,sg,m,past,False,False,False,R,script,"On přijel v noci, ale moře bylo pořád teplé.",arrive_come|reach_arrive_at|sea_ocean|motionless_still_stand|nevertheless_even_so|only_just_still|still_motionless,
17865,cz,1499,ladybug,A1,"This, That, These...",Tahle beruška na trávě je jasně červená.,This ladybug on the grass is bright red.,This ladybug on the grass is bright red.,,This,,exact,demonstrative is the target,active_agent,True,Tahle beruška na trávě,,3sg,sg,f,present,False,False,False,U,script,Tahle beruška na trávě je jasně červená.,clever_smart_intelligent|light_bright,
17871,cz,1499,ladybug,A2,Present or Past Simple,"Teď letí, ale před vteřinou byla úplně nehybná.","Now it flies, but a second ago it was very still.","Now it flies, but a second ago it was very still.",,was,,exact,past copula is the target,active_prodrop,False,,,3sg,sg,f,present,False,False,False,R,model,"Teď ona letí, ale před vteřinou byla úplně nehybná.",now_right_now|fly_soar|moment_minute_second|motionless_still_stand|nevertheless_even_so|only_just_still|still_motionless,
14968,cz,1280,employee,A1,"This, That, These...","Tenhle měsíc byl fakt skvělý, říká šéf.","This month was really great, says his boss.","This month was really great, says his boss.",,This,,exact,demonstrative is the target,active_agent,True,Tenhle měsíc,šéf,3sg,sg,m,past,False,False,False,U,script,"Tenhle měsíc byl fakt skvělý, říká šéf.",actually_in_fact|real_genuine|really_truly|very_really|very_so|great_fantastic|boss_manager,
14984,cz,1280,employee,A2,"Must, Have to...",U dveří musíš ukázat jmenovku.,You must show your badge at the door.,You must show your badge at the door.,,must,,exact,modal is the target,active_prodrop,False,,,2sg,sg,,present,False,False,False,R,model,U dveří ty musíš ukázat jmenovku.,show_demonstrate|show_display|show_play|show_programme|door_gate,
4582,cz,118,screw,B1,"So, Neither, Nor","„Podíval jsem se pod každý polštář v tomhle pokoji.“ - „Já taky, dvakrát,“ řekla, pořád na kolenou.","'I looked under every cushion in this room.' - 'So did I, twice,' she said, still on her knees.","'I looked under every cushion in this room.' - 'So did I, twice,' she said, still on her knees.",,So did I,,exact,so-inversion span complete,active_prodrop,False,,,1sg,sg,m,past,False,False,False,R,model,"„Podíval jsem se pod každý polštář v tomhle pokoji.“ - „Já taky, dvakrát,“ řekla ona, pořád na kolenou.",look_glance_peek|look_seem_appear|look_style|pillow_cushion|room_space|motionless_still_stand|nevertheless_even_so|only_just_still|still_motionless,
4584,cz,118,screw,B2,Future Perfect Simple,Do večeře zašroubuje každý šroubek z toho malého sáčku do židle.,By dinner time he will have turned every screw from that little bag into the chair.,By dinner time he will have turned every screw from that little bag into the chair.,,will have turned,,exact,full future perfect,active_prodrop,False,,,3sg,sg,,future,False,True,False,R,model,Do večeře on zašroubuje každý šroubek z toho malého sáčku do židle.,lunch_meal|become_get|turn_spin_rotate|small_little_tiny|bag_handbag_purse|bag_sack,
17281,cz,1457,house,A1,Cardinal numbers,Jejich nový dům má dvě patra a jedny zelené dveře.,Their new house has two floors and one green door.,Their new house has two floors and one green door.,,two,,exact,cardinal number is target,active_agent,True,Jejich nový dům,,3sg,sg,m,present,False,False,False,U,model,Jejich nový dům má dvě patra a jedny zelené dveře.,house_home|floor_ground|door_gate,
17287,cz,1457,house,A2,Future BE GOING TO,Mají plán. Chystají se natřít kuchyň na modro.,They have a plan. They are going to paint the kitchen blue.,They have a plan. They are going to paint the kitchen blue.,,are going to paint,,exact,full going-to structure,active_prodrop,False,,,3pl,pl,,future,False,False,False,R,model,Mají plán. Chystají se oni natřít kuchyň na modro.,plan_intend|plan_scheme|leave_go|travel_go|paint_colour,
42095,cz,1740,reach,B2,Future Perfect Continuous,"Kámo, ona do 18:00 se bude natahovat do té horké trouby už dvě hodiny v kuse, fakt.","Bro, by 6 p.m. she will have been reaching into that hot oven for two hours straight, no cap.","Bro, by 6 p.m. she will have been reaching into that hot oven for two hours straight, no cap.",,will have been reaching,,exact,full future perfect continuous,active_agent,True,ona,,3sg,sg,f,future,False,False,False,U,script,"Kámo, ona do 18:00 se bude natahovat do té horké trouby už dvě hodiny v kuse, fakt.",dude_mate_bro|reach_arrive_at|reach_get_to|hot_spicy|oven_cooker|in_a_row|straight_direct|straight_nonstop|hat_cap,
17187,cz,1448,hope,A1,Modal verb CAN,"Můžeš vidět tu loďku? Doufám, že ano!",Can you see the boat? I hope so!,Can you see the boat? I hope so!,,Can,,exact,modal is the target,active_prodrop,False,,,2sg,sg,,present,False,False,False,R,script,"Ty můžeš vidět tu loďku? Doufám, že ano!",meet_see|see_watch|spot_notice_see|understand_get|visit_see|boat_ship,
17209,cz,1448,hope,A2,Basic conjunctions,"Bála se, ale neztratila naději.","She was afraid, but she did not lose hope.","She was afraid, but she did not lose hope.",,but,,exact,conjunction is the target,active_prodrop,False,,,3sg,sg,f,past,False,False,False,R,model,"Bála se, ale ona neztratila naději.",scared_afraid_frightened|worry_be_afraid,
8667,cz,687,programming,B1,Future Continuous,Zítra touhle dobou budou testovat druhého robota na té samé dráze.,This time tomorrow they will be testing a second robot on the same track.,This time tomorrow they will be testing a second robot on the same track.,,will be testing,,exact,full future continuous,active_prodrop,False,,,3pl,pl,,future,False,False,False,R,model,Zítra touhle dobou oni budou testovat druhého robota na té samé dráze.,exam_test|test_examine|try_on_test|moment_minute_second|trail_path_footpath,
