exercise_id,language_code,concept_id,headword,level,type_title,src,en,v1,v2,lk1,lk2,lk_verdict,lk_reason,voice,agent_nom,subject,embedded_agents,person,number,gender,tf,tense_open,perfective_present,fragment,rewrite_action,rewrite_by,rewrite_text,alt_mapped_groups,flags
11288,sk,1004,arrive,A1,Wh- questions,Kedy si prišiel? O tretej.,When did you arrive? At three o'clock.,When did you arrive? At three o'clock.,,When,,exact,wh-word is the target,active_prodrop,False,,,2sg,sg,m,past,False,True,False,R,model,Kedy si ty prišiel? O tretej.,arrive_come,
11305,sk,1004,arrive,A2,Basic conjunctions,"Prišiel v noci, ale more bolo stále teplé.","He arrived at night, but the sea was still warm.","He arrived at night, but the sea was still warm.",,but,,exact,conjunction is the target,active_prodrop,False,,more,3sg,sg,m,past,False,True,False,R,model,"On prišiel v noci, ale more bolo stále teplé.",arrive_come|reach_arrive_at|sea_ocean|motionless_still_stand|nevertheless_even_so|only_just_still|still_motionless,
17865,sk,1499,ladybug,A1,"This, That, These...",Táto lienka na tráve je jasne červená.,This ladybug on the grass is bright red.,This ladybug on the grass is bright red.,,This,,exact,demonstrative is the target,active_agent,True,Táto lienka na tráve,,3sg,sg,f,present,False,False,False,U,script,Táto lienka na tráve je jasne červená.,clever_smart_intelligent|light_bright,
17871,sk,1499,ladybug,A2,Present or Past Simple,"Teraz letí, ale pred sekundou bola celkom nehybná.","Now it flies, but a second ago it was very still.","Now it flies, but a second ago it was very still.",,was,,exact,past simple copula targeted,active_prodrop,False,,,3sg,sg,f,past,False,False,False,R,model,"Teraz ona letí, ale pred sekundou bola celkom nehybná.",now_right_now|fly_soar|moment_minute_second|motionless_still_stand|nevertheless_even_so|only_just_still|still_motionless,
14968,sk,1280,employee,A1,"This, That, These...","Tento mesiac bol naozaj skvelý, hovorí šéf.","This month was really great, says his boss.","This month was really great, says his boss.",,This,,exact,demonstrative is the target,active_agent,True,Tento mesiac,šéf,3sg,sg,m,past,False,False,False,U,script,"Tento mesiac bol naozaj skvelý, hovorí šéf.",actually_in_fact|real_genuine|really_truly|very_really|very_so|great_fantastic|boss_manager,
14984,sk,1280,employee,A2,"Must, Have to...",Pri dverách musíš ukázať menovku.,You must show your badge at the door.,You must show your badge at the door.,,must,,exact,modal itself is the target,active_prodrop,False,,,2sg,sg,,present,False,False,False,R,script,Pri dverách ty musíš ukázať menovku.,show_demonstrate|show_display|show_play|show_programme|door_gate,
4582,sk,118,screw,B1,"So, Neither, Nor","„Pozrel som sa pod každý vankúš v tejto izbe.“ - „Aj ja, dvakrát,“ povedala, stále na kolenách.","'I looked under every cushion in this room.' - 'So did I, twice,' she said, still on her knees.","'I looked under every cushion in this room.' - 'So did I, twice,' she said, still on her knees.",,So did I,,exact,so-inversion phrase correct,active_prodrop,False,,,1sg,sg,m,past,False,False,False,R,model,"„Pozrel som sa pod každý vankúš v tejto izbe.“ - „Aj ja, dvakrát,“ povedala ona, stále na kolenách.",look_glance_peek|look_seem_appear|look_style|pillow_cushion|room_space|motionless_still_stand|nevertheless_even_so|only_just_still|still_motionless,
4584,sk,118,screw,B2,Future Perfect Simple,Do večere zaskrutkuje každú skrutku z toho malého sáčka do stoličky.,By dinner time he will have turned every screw from that little bag into the chair.,By dinner time he will have turned every screw from that little bag into the chair.,,will have turned,,exact,full future perfect phrase,active_prodrop,False,,,3sg,sg,,future,False,True,False,R,model,Do večere on zaskrutkuje každú skrutku z toho malého sáčka do stoličky.,lunch_meal|become_get|turn_spin_rotate|small_little_tiny|bag_handbag_purse|bag_sack,
17281,sk,1457,house,A1,Cardinal numbers,Ich nový dom má dve poschodia a jedny zelené dvere.,Their new house has two floors and one green door.,Their new house has two floors and one green door.,,two,,exact,cardinal number is the target,active_agent,True,Ich nový dom,,3sg,sg,m,present,False,False,False,U,model,Ich nový dom má dve poschodia a jedny zelené dvere.,house_home|floor_ground|door_gate,
17287,sk,1457,house,A2,Future BE GOING TO,Majú plán. Chystajú sa namaľovať kuchyňu na modro.,They have a plan. They are going to paint the kitchen blue.,They have a plan. They are going to paint the kitchen blue.,,are going to paint,,exact,full going to phrase,active_prodrop,False,,,3pl,pl,,future,False,False,False,R,model,Oni majú plán. Chystajú sa namaľovať kuchyňu na modro.,plan_intend|plan_scheme|leave_go|travel_go|paint_colour,
42095,sk,1740,reach,B2,Future Perfect Continuous,"Kámo, ona do 18:00 sa bude naťahovať do tej horúcej rúry už dve hodiny v kuse, vážne.","Bro, by 6 p.m. she will have been reaching into that hot oven for two hours straight, no cap.","Bro, by 6 p.m. she will have been reaching into that hot oven for two hours straight, no cap.",,will have been reaching,,exact,complete future perfect continuous,active_agent,True,ona,,3sg,sg,f,future,False,False,False,U,script,"Kámo, ona do 18:00 sa bude naťahovať do tej horúcej rúry už dve hodiny v kuse, vážne.",dude_mate_bro|reach_arrive_at|reach_get_to|hot_spicy|oven_cooker|in_a_row|straight_direct|straight_nonstop|hat_cap,
17187,sk,1448,hope,A1,Modal verb CAN,"Môžeš vidieť tú loďku? Dúfam, že áno!",Can you see the boat? I hope so!,Can you see the boat? I hope so!,,Can,,exact,modal itself is the target,active_prodrop,False,,,2sg,sg,,present,False,False,False,R,script,"Ty môžeš vidieť tú loďku? Dúfam, že áno!",meet_see|see_watch|spot_notice_see|understand_get|visit_see|boat_ship,
17209,sk,1448,hope,A2,Basic conjunctions,"Bála sa, ale nestratila nádej.","She was afraid, but she did not lose hope.","She was afraid, but she did not lose hope.",,but,,exact,conjunction is the target,active_prodrop,False,,,3sg,sg,f,past,False,False,False,R,model,"Bála sa, ale ona nestratila nádej.",scared_afraid_frightened|worry_be_afraid,
8667,sk,687,programming,B1,Future Continuous,Zajtra o takomto čase budú testovať druhého robota na tej istej dráhe.,This time tomorrow they will be testing a second robot on the same track.,This time tomorrow they will be testing a second robot on the same track.,,will be testing,,exact,full future continuous phrase,active_prodrop,False,,,3pl,pl,,future,False,False,False,U,script,Zajtra o takomto čase budú testovať druhého robota na tej istej dráhe.,exam_test|test_examine|try_on_test|moment_minute_second|trail_path_footpath,
8682,sk,687,programming,B2,Future Perfect Simple,Do polnoci skontrolujú každý riadok programu dvakrát.,By midnight they will have checked every line of the program twice.,By midnight they will have checked every line of the program twice.,,will have checked,,exact,full future perfect phrase,active_prodrop,False,,,3pl,pl,,future,False,True,False,R,model,Do polnoci oni skontrolujú každý riadok programu dvakrát.,bill_check_invoice|check_inspect|check_make_sure|goal_line|show_programme,
10036,sk,847,swelling,B1,"So, Neither, Nor",Noha je červená a členok tiež,"Her foot is red, and so is her ankle.","Her foot is red, and so is her ankle.",,so is her ankle,,adjusted,extended to whole so-clause,active_agent,True,Noha,členok,3sg,sg,f,present,False,False,False,U,script,Noha je červená a členok tiež,,
10042,sk,847,swelling,B2,Advanced Passive Voice,"O opuchoch sa hovorí, že sú večer horšie.",The swelling is said to be worse in the evening.,The swelling is said to be worse in the evening.,,is said,,exact,passive reporting verb correct,passive,False,,,3sg,sg,,present,False,False,False,U,model,"O opuchoch sa hovorí, že sú večer horšie.",swell_swollen|bad_poor|smooth_even,
33062,sk,2476,green,A2,Future with WILL,"Počúvaj, mačka prisahá, že zajtra šimpanz bude nosiť znova zelenú.","Listen, the cat swears tomorrow the chimp will wear green again.","Listen, the cat swears tomorrow the chimp will wear green again.",,will wear,,exact,full future verb phrase,active_agent,True,mačka,šimpanz,3sg,sg,f,present,False,False,False,U,model,"Počúvaj, mačka prisahá, že zajtra šimpanz bude nosiť znova zelenú.",promise_swear|wear_put_on,
44079,sk,864,tidy,B1,"So, Neither, Nor",Jeho košele sú úhľadné a jeho skriňa tiež.,"His shirts are tidy, and so is his wardrobe.","His shirts are tidy, and so is his wardrobe.",,so is his wardrobe,,adjusted,trailing period trimmed,active_agent,True,Jeho košele,jeho skriňa,3pl,pl,f,present,False,False,False,U,script,Jeho košele sú úhľadné a jeho skriňa tiež.,clean_tidy|neat_tidy|cupboard_closet_wardrobe,
44081,sk,864,tidy,B2,All Present Tenses,Aktualizácia stavu: skriňa zostala uprataná 3 týždne po sebe.,Status update: the wardrobe has stayed tidy for 3 weeks in a row.,Status update: the wardrobe has stayed tidy for 3 weeks in a row.,Status update: the wardrobe stayed tidy for 3 weeks in a row.,has stayed,stayed,exact,perfect verb phrase correct,active_agent,True,skriňa,,3sg,sg,f,past,True,False,False,U,script,Aktualizácia stavu: skriňa zostala uprataná 3 týždne po sebe.,cupboard_closet_wardrobe|hold_stay_still|stay_remain|clean_tidy|neat_tidy|argument_fight_quarrel|fight_argue|in_a_row|straight_nonstop,
18059,sk,1512,left,A1,"A, AN, THE",Učiteľka stojí naľavo od toho radu.,The teacher stands on the left of the line.,The teacher stands on the left of the line.,,the,,exact,definite article is the target,active_agent,True,Učiteľka,,3sg,sg,f,present,False,False,False,U,model,Učiteľka stojí naľavo od toho radu.,teach_train|pedestal_stand_base|put_up_with_tolerate|forget_leave|go_away|leave_depart|leave_go|set_off_out|goal_line,
18068,sk,1512,left,A2,Present Continuous or Simple,"Zvyčajne tancujú sami, ale dnes tancujú v rade.","They usually dance alone, but today they are dancing in a line.","They usually dance alone, but today they are dancing in a line.",,are dancing,,exact,full continuous verb phrase,active_prodrop,False,,,3pl,pl,m,present,False,False,False,R,model,"Oni zvyčajne tancujú sami, ale dnes tancujú v rade.",ordinary_normal_usual|usually_normally|alone_on_own|goal_line,
33630,sk,1498,lady,A1,Cardinal numbers,Dáma má na stole jeden čajník.,The lady has got one teapot on the table.,The lady has got one teapot on the table.,,one,,exact,cardinal number is the target,active_agent,True,Dáma,,3sg,sg,f,present,False,False,False,U,script,Dáma má na stole jeden čajník.,woman_lady|arrive_come|become_get|buy_get|fetch_go_get|get_obtain|get_receive|understand_get,
33631,sk,1498,lady,A2,Past Simple,"Brácho, včera dáma naliala čaj všetkým, dosť to dala.","Bro, yesterday the lady poured tea for everyone, kinda ate.","Bro, yesterday the lady poured tea for everyone, kinda ate.",,poured,,exact,past simple verb correct,active_agent,True,dáma,,3sg,sg,f,past,False,False,False,U,script,"Brácho, včera dáma naliala čaj všetkým, dosť to dala.",dude_mate_bro|woman_lady|pour_tip|everyone|eat_have,
12836,sk,1125,carrot,A1,"A, AN, THE",Umyje tú obrovskú mrkvu krhlou.,She washes the giant carrot with a watering can.,She washes the giant carrot with a watering can.,She will wash the giant carrot with a watering can.,the,the,exact,definite article is the target,active_prodrop,False,,,3sg,sg,,future,True,True,False,R,model,Ona umyje tú obrovskú mrkvu krhlou.,wash_rinse|huge_gigantic,
12845,sk,1125,carrot,A2,Present Continuous or Simple,"Zvyčajne zbiera malé mrkvy, ale dnes má obra.","She usually picks small carrots, but today she got a giant.","She usually picks small carrots, but today she got a giant.",,picks,,exact,present simple verb targeted,active_prodrop,False,,,3sg,sg,,present,False,False,False,R,model,"Ona zvyčajne zbiera malé mrkvy, ale dnes má obra.",ordinary_normal_usual|usually_normally|choose_pick_select|pick_pluck|small_little_tiny|arrive_come|become_get|buy_get|fetch_go_get|get_obtain|get_receive|understand_get|huge_gigantic,
23889,sk,1910,stamp,A1,Modal verb CAN,S jednou známkou môže list docestovať ďaleko.,With one stamp the letter can travel far.,With one stamp the letter can travel far.,,can,,exact,modal itself is the target,active_agent,True,list,,3sg,sg,m,present,False,False,False,U,model,S jednou známkou môže list docestovať ďaleko.,let_allow|letter_note|travel_go|far_distant,
23908,sk,1910,stamp,A2,"Must, Have to...","List je ťažký, tak musíš použiť dve známky.","The letter is heavy, so you must use two stamps.","The letter is heavy, so you must use two stamps.",,must,,exact,modal itself is the target,active_prodrop,False,,List,2sg,sg,,present,False,False,False,R,script,"List je ťažký, tak ty musíš použiť dve známky.",let_allow|letter_note|thick_heavy,
11429,sk,1017,back,A1,"This, That, These...",Tieto miesta vzadu sú úplne prázdne!,These seats at the back are completely empty!,These seats at the back are completely empty!,,These,,exact,demonstrative is the target,active_agent,True,Tieto miesta vzadu,,3pl,pl,n,present,False,False,False,U,script,Tieto miesta vzadu sú úplne prázdne!,back_rear|completely_totally|fill_in_complete|finish_complete|total_complete_absolute|empty_clear|empty_deserted|empty_vacant|tip_empty,
11435,sk,1017,back,A2,Present or Past Simple,"Zvyčajne sedia vpredu, ale včera sedeli vzadu.","They usually sit at the front, but yesterday they sat at the back.","They usually sit at the front, but yesterday they sat at the back.",,sat,,exact,past simple verb targeted,active_prodrop,False,,,3pl,pl,,past,False,False,False,R,model,"Oni zvyčajne sedia vpredu, ale včera sedeli vzadu.",ordinary_normal_usual|usually_normally|back_rear,
36510,sk,2902,young,A1,TO BE,Mladý muž s kučeravými vlasmi je šťastný.,The young man with curly hair is happy.,The young man with curly hair is happy.,,is,,exact,copula is the target,active_agent,True,Mladý muž s kučeravými vlasmi,,3sg,sg,m,present,False,False,False,U,script,Mladý muž s kučeravými vlasmi je šťastný.,dude_mate_bro|man_guy|happy_glad_pleased,
36516,sk,2902,young,A2,Modal verb SHOULD,Mladí hráči by sa nemali už nikdy smiať zo starej ženy!,Young players should never laugh at the old woman again!,Young players should never laugh at the old woman again!,,should,,exact,modal itself is the target,active_agent,True,Mladí hráči,,3pl,pl,m,present,False,False,False,U,model,Mladí hráči by sa nemali už nikdy smiať zo starej ženy!,laugh_giggle|old_ancient|old_elderly|woman_lady,
3046,sk,79,exert,B1,Present Perfect Simple or Continuos,"Košeľu má premočenú, lebo sa do toho vozíka opiera od päty kopca.",His shirt is soaked because he has been exerting himself against that cart since the bottom of the hill.,His shirt is soaked because he has been exerting himself against that cart since the bottom of the hill.,,has been exerting himself,,adjusted,reflexive object completes the phrase,active_prodrop,False,,,3sg,sg,,present,False,False,False,R,model,"On košeľu má premočenú, lebo sa do toho vozíka opiera od päty kopca.",soak_drench|wet_damp_soaked|since_as|on_against|since_as|bottom_base|bottom_bum|hill_slope,
3067,sk,79,exert,B2,Advanced Passive Voice,"V dedine sa všeobecne uznáva, že ten vozík by nikto iný ani nepohol.",It is widely accepted in the village that nobody else could move that cart at all.,It is widely accepted in the village that nobody else could move that cart at all.,,is widely accepted,,exact,full passive phrase already correct,passive,False,,nikto iný,3sg,sg,,present,False,False,False,U,model,"V dedine sa všeobecne uznáva, že ten vozík by nikto iný ani nepohol.",wide_broad|accept_agree|no_one|move_budge|move_relocate,
40405,sk,3259,knock,B1,2. Conditional,"Keby ma tá fľaša zrazila z bloku, bol by to koniec všetkého!","If that bottle knocked me off my block, it would be the end of everything!","If that bottle knocked me off my block, it would be the end of everything!",,knocked,,exact,tested conditional verb is correct,active_agent,True,to,tá fľaša,3sg,sg,m,present,False,False,False,U,model,"Keby ma tá fľaša zrazila z bloku, bol by to koniec všetkého!",knock_bang|end_finish,
40408,sk,3259,knock,B2,All Past Tenses,"Keď ho fľaša zrazila, jeho kamaráti ňou hojdali už päť minút.","When the bottle knocked him over, his friends had been swinging it for five minutes.","When the bottle knocked him over, his friends had been swinging it for five minutes.",,had been swinging,,exact,complete past perfect continuous,active_agent,True,jeho kamaráti,fľaša,3pl,pl,m,past,False,False,False,U,model,"Keď ho fľaša zrazila, jeho kamaráti ňou hojdali už päť minút.",knock_bang|friend_buddy|friend_mate|swing_sway|moment_minute_second,
6285,sk,386,explain,B1,Present Perfect Continuous,Ten istý obrazovkový návrh mu vysvetľuje už desať minút.,She has been explaining the same screen to him for ten minutes.,She has been explaining the same screen to him for ten minutes.,,has been explaining,,exact,complete verb phrase,active_prodrop,False,,,3sg,sg,,present,False,True,False,U,script,Ten istý obrazovkový návrh mu vysvetľuje už desať minút.,screen_display|moment_minute_second,
6313,sk,386,explain,B2,Wish clauses,"Ľutuje, že ten pohyb nepridal skôr, než si ho vyžiadala.",He wishes he had added the motion before she asked for it.,He wishes he had added the motion before she asked for it.,,had added,,exact,wish-clause verb correct,active_prodrop,False,,,3sg,sg,,present,False,False,False,R,model,"On ľutuje, že ten pohyb nepridal skôr, než si ho vyžiadala.",add_throw_in|movement_motion|in_front_of_before|ask_inquire|invite_ask|order_ask_for,
37784,sk,3014,chip,B1,Reported speech,"V správe o stave sa písalo, že odstránil 80 percent úlomkov farby.",The status update said he had removed 80 percent of the paint chips.,The status update said he had removed 80 percent of the paint chips.,,had removed,,exact,backshifted verb correct,passive,False,,,3sg,sg,n,past,False,False,False,U,script,"V správe o stave sa písalo, že odstránil 80 percent úlomkov farby.",get_rid_of_remove|remove_delete|take_off_remove|paint_colour|chips_fries|crisps_chips,
38042,sk,3039,control,B1,Present Perfect Simple or Continuos,"Dnes ovládla dve vozidlá bez toho, aby sa pohla o centimeter. Naozaj legendárna jazda.",She has controlled two vehicles today without moving an inch. Truly legendary driving.,She has controlled two vehicles today without moving an inch. Truly legendary driving.,,has controlled,,exact,present perfect phrase correct,active_prodrop,False,,,3sg,sg,f,past,True,False,False,R,script,"Dnes ona ovládla dve vozidlá bez toho, aby sa pohla o centimeter. Naozaj legendárna jazda.",car_vehicle|move_budge|move_relocate|really_truly|drive_take|ride_drive_journey,
38043,sk,3039,control,B2,Reported speech,"Trvala na tom, že autobus bude ovládať sama. Depo bolo očividne nadšené.",She insisted on controlling the bus herself. The depot was obviously thrilled.,She insisted on controlling the bus herself. The depot was obviously thrilled.,,insisted on controlling,,adjusted,bare gerund missed main verb,active_prodrop,False,,sama,3sg,sg,f,past,False,False,False,R,script,"Ona trvala na tom, že autobus bude ovládať sama. Depo bolo očividne nadšené.",insist_claim|bus_coach|excited_thrilled,
37933,sk,287,compass,B1,"Used to, Would",Ako dieťa mávala v spálni hračkársky kompas.,"As a child, she used to have a toy compass in her bedroom.","As a child, she used to have a toy compass in her bedroom.",,used to have,,adjusted,lexical verb was missing,active_prodrop,False,,,3sg,sg,f,past,False,False,False,R,model,Ona ako dieťa mávala v spálni hračkársky kompas.,children_kids,
37939,sk,287,compass,B2,All Past Tenses,"Kompas skontrolovala iba raz, kým vyplávala. Dokonalé plánovanie.",She had checked the compass only once before she sailed out. Flawless planning.,She had checked the compass only once before she sailed out. Flawless planning.,,had checked,,exact,past perfect phrase correct,active_prodrop,False,,,3sg,sg,f,past,True,False,False,U,script,"Kompas skontrolovala iba raz, kým vyplávala. Dokonalé plánovanie.",bill_check_invoice|check_inspect|check_make_sure|in_front_of_before|plan_intend|plan_scheme,
984,sk,26,blame,B1,1. Conditional,"Ak sa pozrie na podlahu, uvidí labkové stopy, ktoré vedú k mačke.","If she looks down at the floor, she will see the paw prints leading to the cat.","If she looks down at the floor, she will see the paw prints leading to the cat.",,looks,,exact,if-clause verb is the target,active_prodrop,False,,ktoré,3sg,sg,,future,False,True,False,R,model,"Ak sa pozrie na podlahu, ona uvidí labkové stopy, ktoré vedú k mačke.",look_glance_peek|look_seem_appear|look_style|floor_ground|meet_see|see_watch|spot_notice_see|understand_get|visit_see|lead_guide,
1010,sk,26,blame,B2,All Present Tenses,"Pozri - všetci traja na seba práve v tejto chvíli ukazujú, a nikto nič neupratuje.","Look - all three are pointing at each other at this very moment, and nobody is cleaning anything.","Look - all three are pointing at each other at this very moment, and nobody is cleaning anything.",,are pointing,,exact,continuous phrase correct,active_agent,True,všetci traja,,3pl,pl,m,present,False,False,False,U,model,"Pozri - všetci traja na seba práve v tejto chvíli ukazujú, a nikto nič neupratuje.",look_glance_peek|look_seem_appear|look_style|moment_minute_second|no_one|clean_pure|clean_tidy|wipe_clean_dust,
18256,sk,553,lightning,A1,Cardinal numbers,Vidia tri blesky za sebou.,They see three bolts of lightning in a row.,They see three bolts of lightning in a row.,,three,,exact,cardinal number is the target,active_prodrop,False,,,3pl,pl,,present,False,False,False,R,model,Oni vidia tri blesky za sebou.,meet_see|see_watch|spot_notice_see|understand_get|visit_see|argument_fight_quarrel|fight_argue|in_a_row|straight_nonstop,
18261,sk,553,lightning,A2,Future with WILL,Počkaj desať sekúnd a uvidíš ďalší blesk.,Wait ten seconds and you will see another bolt.,Wait ten seconds and you will see another bolt.,,will see,,exact,future phrase complete,active_prodrop,False,,,2sg,sg,,future,False,True,False,R,model,Počkaj desať sekúnd a ty uvidíš ďalší blesk.,wait_hang_on|moment_minute_second|meet_see|see_watch|spot_notice_see|understand_get|visit_see,
43368,sk,3522,spicy,B1,Past Continuous,"Gekón jedol pálivé čili papričky, keď mu zrazu z úst vyšľahol oheň. Katastrofa!",The gecko was eating spicy chillies when fire suddenly burst out of its mouth. Disaster!,The gecko was eating spicy chillies when fire suddenly burst out of its mouth. Disaster!,,was eating,,exact,past continuous phrase correct,active_agent,True,Gekón,oheň,3sg,sg,m,past,False,False,False,U,script,"Gekón jedol pálivé čili papričky, keď mu zrazu z úst vyšľahol oheň. Katastrofa!",eat_have|hot_spicy|cold_chilly_cool|fire_flame|suddenly_all_of_a_sudden|disaster_catastrophe,
43377,sk,3522,spicy,B2,All Present Tenses,"Kdeže, gekón práve teraz chrlí oheň, lebo papričky sú také pálivé.","Nah, the gecko is breathing fire right now 'cause the chillies are so spicy.","Nah, the gecko is breathing fire right now 'cause the chillies are so spicy.",,is breathing,,exact,continuous phrase correct,active_agent,True,gekón,papričky,3sg,sg,m,present,False,False,False,U,model,"Kdeže, gekón práve teraz chrlí oheň, lebo papričky sú také pálivé.",no_nah_nope|fire_flame|exactly_just_right|now_right_now|right_correct|right_now_at_the_moment|now_right_now|right_now_at_the_moment|reason_cause|cold_chilly_cool|hot_spicy,
35333,sk,1884,sofa,A1,"A, AN, THE",Ich pohovka je stará zelená pohovka.,Their sofa is an old green sofa.,Their sofa is an old green sofa.,,an,,exact,article is the target,active_agent,True,Ich pohovka,,3sg,sg,f,present,False,False,False,U,script,Ich pohovka je stará zelená pohovka.,sofa_couch_settee|old_ancient|old_elderly|sofa_couch_settee,empty_correct_answer
35338,sk,1884,sofa,A2,"There is, are","Kamoška, povedala mi, že teraz sú po celej pohovke čipsy.","Girl, she told me there are crisps all over the sofa now.","Girl, she told me there are crisps all over the sofa now.",,are,,exact,existential verb is the target,active_prodrop,False,,čipsy,3sg,sg,f,past,False,False,False,R,model,"Kamoška, ona mi povedala, že teraz sú po celej pohovke čipsy.",tell_inform|crisps_chips|sofa_couch_settee|now_right_now,
18899,sk,1570,mineral water,A1,"My, Your, His,...",Naleje pohár svojej najlepšej kamarátke.,She pours a glass for her best friend.,She pours a glass for her best friend.,She will pour a glass for her best friend.,her,her,exact,possessive is the target,active_prodrop,False,,,3sg,sg,,future,True,True,False,R,model,Ona naleje pohár svojej najlepšej kamarátke.,pour_tip|glass_tumbler|friend_buddy|friend_mate,
18917,sk,1570,mineral water,A2,Basic conjunctions,"Bublinky ju šteklia v nose, takže sa zahihoce.","The bubbles tickle her nose, so she giggles.","The bubbles tickle her nose, so she giggles.",,so,,exact,conjunction is the target,active_agent,True,Bublinky,,3pl,pl,f,present,False,False,False,R,model,"Bublinky ju šteklia v nose, takže ona sa zahihoce.",laugh_giggle,
41388,sk,3351,panel,B1,Passive,Každý sklenený panel bol zdvihnutý do kovového rámu dvoma záhradníkmi.,Each glass panel was lifted into the metal frame by two gardeners.,Each glass panel was lifted into the metal frame by two gardeners.,,was lifted,,exact,passive phrase correct,passive,False,Každý sklenený panel,,3sg,sg,m,past,False,False,False,U,script,Každý sklenený panel bol zdvihnutý do kovového rámu dvoma záhradníkmi.,glass_tumbler|eyes_raise|lift_elevator|pick_up_lift,
42983,sk,3490,sickness,B1,Present Perfect Continuous,Táto nevoľnosť prepadá každého jazdca už hodinu! Totálna nočná mora!,This sickness has been hitting every rider for an hour now! Total nightmare!,This sickness has been hitting every rider for an hour now! Total nightmare!,,has been hitting,,exact,continuous perfect phrase correct,active_agent,True,Táto nevoľnosť,,3sg,sg,f,present,False,True,False,U,model,Táto nevoľnosť prepadá každého jazdca už hodinu! Totálna nočná mora!,illness_disease|hit_punch_slap|strike_hit|now_right_now|total_complete_absolute,
42987,sk,3490,sickness,B2,Causative HAVE/GET,"Nechal si kamaráta priniesť ti vodu, keď ťa prepadla nevoľnosť. Múdry ťah, úprimne.","You got your friend to bring you water when the sickness hit. Smart move, honestly.","You got your friend to bring you water when the sickness hit. Smart move, honestly.",,got your friend to bring,,adjusted,causative verb was missing,active_prodrop,False,,nevoľnosť,2sg,sg,m,past,False,False,False,R,model,"Ty si nechal kamaráta priniesť ti vodu, keď ťa prepadla nevoľnosť. Múdry ťah, úprimne.",arrive_come|become_get|buy_get|fetch_go_get|get_obtain|get_receive|understand_get|friend_buddy|friend_mate|carry_bring|deliver_bring|fetch_bring|illness_disease|hit_punch_slap|strike_hit|clever_smart_intelligent|move_budge|move_relocate|honest_truthful,
36652,sk,2915,alike,B1,2. Conditional,"Keby sa obliekali ešte trochu podobnejšie, nikto by ich nerozoznal od seba, očividne.","If they dressed a bit more alike, nobody could tell them apart, obviously.","If they dressed a bit more alike, nobody could tell them apart, obviously.",,could tell,,exact,modal plus verb correct,active_agent,True,nikto,,3sg,sg,m,present,False,False,False,R,model,"Keby sa oni obliekali ešte trochu podobnejšie, nikto by ich nerozoznal od seba, očividne.",put_on_dress|a_bit_a_little|chew_bite|kind_of_sort_of|part_piece_bit|no_one|tell_inform,
36124,sk,2853,turn,A2,Going to or Will,"Skvelá práca, samozrejme: je na konci, tak sa chystá otočiť.","Great job, obviously: he is at the end, so he is going to turn round.","Great job, obviously: he is at the end, so he is going to turn round.",,is going to turn round,,adjusted,phrasal particle belongs in span,active_prodrop,False,,,3sg,sg,,present,False,False,False,R,model,"Skvelá práca, samozrejme: on je na konci, tak sa chystá otočiť.",great_fantastic|job_work_position|end_finish|leave_go|travel_go|become_get|turn_spin_rotate|round_circular,
15449,sk,1318,fight,A1,"My, Your, His,...",Udrie ho svojím veľkým bielym vankúšom.,She hits him with her big white pillow.,She hits him with her big white pillow.,She will hit him with her big white pillow.,her,her,exact,possessive is the target,active_prodrop,False,,,1sg,sg,,future,True,True,False,R,model,Ona ho udrie svojím veľkým bielym vankúšom.,hit_punch_slap|strike_hit|big_large|pillow_cushion,
15462,sk,1318,fight,A2,"There is, are",Na každej časti postele je perie.,There are feathers on every part of the bed.,There are feathers on every part of the bed.,,are,,exact,existential verb is the target,active_agent,True,perie,,3sg,sg,n,present,False,False,False,U,script,Na každej časti postele je perie.,part_piece_bit|garden_bed_patch,
39909,sk,3210,guilty,B1,0 Conditional,"Úprimne, keď ty niekoho uznáš vinným, celá súdna sieň stíchne.","Honestly, if you find someone guilty, the whole court goes silent.","Honestly, if you find someone guilty, the whole court goes silent.",,find,,exact,if-clause verb is the target,active_agent,True,celá súdna sieň,ty,3sg,sg,f,present,False,True,False,U,model,"Úprimne, keď ty niekoho uznáš vinným, celá súdna sieň stíchne.",honest_truthful|come_across_find|find_discover|someone|whole_entire|leave_go|travel_go|quiet_silent,
39911,sk,3210,guilty,B2,All Present Tenses,Jasne skvelé ráno pre neho: sudkyňa ho práve teraz vyhlasuje vinným.,Clearly a great morning for him: the judge is declaring him guilty right now.,Clearly a great morning for him: the judge is declaring him guilty right now.,,is declaring,,exact,continuous phrase correct,active_agent,True,sudkyňa,,3sg,sg,f,present,False,True,False,U,script,Jasne skvelé ráno pre neho: sudkyňa ho práve teraz vyhlasuje vinným.,empty_clear|great_fantastic|exactly_just_right|now_right_now|right_correct|right_now_at_the_moment|now_right_now|right_now_at_the_moment,
39121,sk,3141,fall,B1,2. Conditional,"Kámo, keby jeseň trvala celý rok, v tomto parku by som chilloval každý deň, fakt.","Bro, if fall lasted all year, I would chill in this park every day, fr.","Bro, if fall lasted all year, I would chill in this park every day, fr.",,would chill,,exact,conditional phrase correct,active_prodrop,False,,jeseň,1sg,sg,m,present,False,False,False,R,model,"Kámo, keby jeseň trvala celý rok, v tomto parku by som ja chilloval každý deň, fakt.",dude_mate_bro|collapse_give_way|decrease_fall|fall_drop|last_final|cool_chill,
